year_month,aqi,aqi_alto,pm_1,alto_pm_1,pm_2.5,alto_pm_2.5,pm_10,alto_pm_10,temp,temp. alta,temp._baja,hum,alta_hum,hum_baja,punto_de_rocío,máxima_del_punto_de_rocío,mínima_del_punto_de_rocío,bulbo_húmedo,máxima_temperatura_de_bulbo_húmedo,mínima_de_la_temperatura_de_bulbo_húmedo,índice_de_calor,máxima_del_indice_de_calor
2024-02,88.01041666666667,113.8125,21.697916666666668,33.27430555555556,30.776041666666668,49.890625,35.697916666666664,59.41319444444444,22.4375,22.57986111111111,22.28472222222222,32.123263888888886,32.822916666666664,31.506944444444443,2.203125,2.6684027777777777,1.8333333333333333,7.159722222222222,7.524305555555555,6.875,20.85763888888889,21.00173611111111
2024-03,100.93503832124267,110.3320218041723,25.349440550842246,28.620558219599165,36.58699127013402,41.80212303782942,43.44161645969097,51.07647854420263,22.3467765072339,22.415836714619452,22.27341284478872,28.41210705356777,28.763924751014386,28.10910283208328,-0.08766752735767859,0.21463994426001065,-0.34612074265338744,5.579777859748351,5.817943358334358,5.373007090454527,20.61887782286159,20.690970941432028
2024-04,94.4070725707257,102.9160516605166,23.008148831488313,25.68680811808118,32.72241697416974,37.17869003690037,38.58730012300123,45.324661746617465,22.863622386223863,22.92829028290283,22.790313653136533,37.96377613776138,38.28468634686347,37.68717712177122,5.01380688806888,5.205381303813038,4.846432964329643,9.287115621156211,9.433671586715867,9.162146371463715,21.512207872078722,21.579735547355472
